Date,Open,High,Low,Close,Volume,nasdaq,exchange,Semiconductor,foreign,institution,KOSPI,Korea_bond_10year
2016-11-03,32320.0,32600.0,32800.0,32120.0,10320000.0,5058.41,1145.06,808.0,45341.0,-51164.0,1983.8,1.68
2016-11-04,32540.0,32100.0,32680.0,32100.0,7100000.0,5046.37,1144.47,802.88,11073.0,-7632.0,1982.02,1.696
2016-11-07,32800.0,32940.0,33000.0,32680.0,7650000.0,5166.17,1141.45,825.87,26354.0,-12207.0,1997.58,1.7069999999999999
2016-11-08,32880.0,32980.0,32980.0,32700.0,5370000.0,5193.49,1141.67,827.68,-7820.0,11426.0,2003.38,1.702
2016-11-09,31920.0,32920.0,33140.0,31820.0,15620000.0,5251.07,1129.34,823.59,63154.0,-66854.0,1958.38,1.682
2016-11-10,32980.0,32600.0,33000.0,32360.0,11790000.0,5208.8,1157.49,806.09,42405.0,-10458.0,2002.6,1.821
2016-11-11,31960.0,31700.0,32360.0,31700.0,12750000.0,5237.11,1166.39,837.24,66026.0,-99418.0,1984.43,1.939
2016-11-14,31060.0,31900.0,31920.0,31040.0,15050000.0,5218.4,1165.4,832.08,68968.0,-117475.0,1974.4,2.062
2016-11-15,30780.0,31060.0,31620.0,30780.0,13650000.0,5275.62,1168.91,847.9,17247.0,-73398.0,1967.53,2.045
2016-11-16,31160.0,30800.0,31280.0,30800.0,11320000.0,5294.58,1167.63,857.55,-18200.0,-1172.0,1979.65,2.1
2016-11-17,31360.0,31100.0,31520.0,30900.0,7860000.0,5333.97,1170.69,866.84,-23216.0,23213.0,1980.55,2.085
2016-11-18,31720.0,31640.0,31760.0,31400.0,9340000.0,5321.51,1180.02,872.63,-23059.0,34910.0,1974.58,2.135
2016-11-21,31860.0,31300.0,32120.0,31300.0,8180000.0,5368.86,1181.09,879.01,4200.0,12803.0,1966.05,2.121
2016-11-22,32800.0,32140.0,32900.0,32000.0,9750000.0,5386.35,1180.19,888.27,7949.0,41645.0,1983.47,2.127
2016-11-23,32980.0,33220.0,33220.0,32520.0,12220000.0,5380.68,1170.47,889.31,652.0,33702.0,1987.95,2.1390000000000002
2016-11-25,33000.0,32820.0,33040.0,32660.0,6260000.0,5398.92,1182.14,890.97,6745.0,-4389.0,1974.46,2.185
2016-11-28,33540.0,33000.0,33620.0,32800.0,12980000.0,5368.81,1175.69,887.25,-32819.0,53502.0,1978.13,2.153
2016-11-29,33540.0,33800.0,33960.0,33380.0,17660000.0,5379.92,1171.89,885.25,-83591.0,114928.0,1978.39,2.14
2016-11-30,34920.0,33540.0,34940.0,33540.0,25480000.0,5323.68,1168.15,879.47,-61940.0,122181.0,1983.48,2.146
2016-12-01,34980.0,34800.0,35060.0,34660.0,13100000.0,5251.11,1177.39,836.79,-28365.0,28026.0,1983.75,2.202
2016-12-02,34540.0,34480.0,34760.0,34140.0,14060000.0,5255.65,1167.73,847.7,1443.0,-6066.0,1970.61,2.259
2016-12-05,34360.0,34340.0,34680.0,34220.0,8470000.0,5308.89,1172.7,858.13,-2450.0,-1916.0,1963.36,2.19
2016-12-06,34960.0,34440.0,35200.0,34400.0,13690000.0,5333.0,1167.15,870.0,35507.0,-8893.0,1989.86,2.205
2016-12-07,35440.0,35040.0,35480.0,35040.0,9540000.0,5393.76,1171.54,888.45,-37226.0,45597.0,1991.89,2.2
2016-12-08,35800.0,35980.0,36020.0,35520.0,16399999.999999998,5417.36,1158.68,895.7,91759.0,-75281.0,2031.07,2.164
2016-12-09,35600.0,35900.0,35900.0,35400.0,9520000.0,5444.5,1162.38,892.51,1905.0,-7353.0,2024.69,2.205
2016-12-12,35040.0,34660.0,35360.0,34660.0,11180000.0,5412.54,1172.91,885.46,-5998.0,-6306.0,2027.24,2.271
2016-12-13,35320.0,34620.0,35440.0,34620.0,10880000.0,5463.83,1164.73,895.55,-18650.0,19741.0,2035.98,2.199
2016-12-14,35540.0,35560.0,35680.0,35280.0,7180000.0,5436.67,1164.3,894.28,-16844.0,21594.0,2036.87,2.13
2016-12-15,35180.0,34820.0,35500.0,34820.0,5770000.0,5456.85,1179.72,909.97,14286.0,-21456.0,2036.65,2.195
2016-12-16,35860.0,35300.0,36020.0,35200.0,11500000.0,5437.16,1183.39,900.85,-13794.0,41376.0,2042.24,2.166
2016-12-19,35900.0,35620.0,36380.0,35620.0,5440000.0,5457.44,1186.89,909.68,-3577.0,1048.0,2038.39,2.167
2016-12-20,36240.0,35920.0,36400.0,35840.0,6130000.0,5483.94,1187.69,917.99,3947.0,3306.0,2041.94,2.162
2016-12-21,36100.0,36360.0,36600.0,36020.0,6530000.0,5471.43,1192.21,918.33,3301.0,-7443.0,2037.96,2.11
2016-12-22,36180.0,36260.0,36300.0,35980.0,5330000.0,5447.42,1194.19,923.06,9626.0,-3330.0,2035.73,2.0980000000000003
2016-12-23,35640.0,36020.0,36080.0,35600.0,8119999.999999999,5462.69,1205.26,927.92,30377.0,-37702.0,2035.9,2.119
2016-12-27,35980.0,35980.0,36200.0,35860.0,4600000.0,5487.44,1200.36,939.21,28382.0,-1563.0,2042.17,2.112
2016-12-28,35760.0,35840.0,35980.0,35600.0,6620000.0,5438.56,1207.67,921.09,-62220.0,28082.0,2024.49,2.084
2016-12-29,36040.0,35420.0,36040.0,35400.0,7000000.0,5432.09,1211.93,921.2,-48134.0,27141.0,2026.46,2.0580000000000003
2017-01-03,36480.0,36280.0,36620.0,36020.0,7340000.0,5429.08,1203.93,907.34,-27429.0,16511.0,2043.97,2.061
2017-01-04,36160.0,36500.0,36520.0,36100.0,7310000.0,5477.01,1206.82,909.77,-27924.0,814.0,2045.64,2.097
2017-01-05,35560.0,36060.0,36060.0,35540.0,10490000.0,5487.94,1196.56,901.69,1212.0,-45146.0,2041.95,2.064
2017-01-06,36200.0,36180.0,36440.0,36040.0,8380000.000000001,5521.06,1181.79,908.65,-17659.0,25134.0,2049.12,2.084
2017-01-09,37220.0,36600.0,37500.0,36560.0,12870000.0,5531.82,1202.01,918.58,-71020.0,88578.0,2048.78,2.1319999999999997
2017-01-10,37240.0,37280.0,37400.0,37080.0,8710000.0,5551.82,1203.36,923.06,-13474.0,9792.0,2045.12,2.101
2017-01-11,38280.0,37520.0,38560.0,37420.0,11860000.0,5563.65,1201.8,926.54,2219.0,10084.0,2075.17,2.128
2017-01-12,38800.0,38000.0,38800.0,37980.0,11590000.0,5547.49,1187.88,918.16,28321.0,-24740.0,2087.14,2.0669999999999997
2017-01-13,37460.0,38100.0,38320.0,37460.0,15380000.0,5574.12,1175.91,924.67,58453.0,-98086.0,2076.79,2.094
2017-01-17,36960.0,36580.0,37460.0,36580.0,8090000.0,5538.73,1183.38,909.48,16434.0,-14574.0,2071.87,2.101
2017-01-18,36940.0,37040.0,37500.0,36620.0,8860000.0,5555.65,1160.84,922.36,16320.0,-24321.0,2070.54,2.125
2017-01-19,37480.0,37720.0,37920.0,37020.0,8970000.0,5540.08,1178.37,918.03,-41349.0,9030.0,2072.79,2.169
2017-01-20,37200.0,37120.0,37420.0,36880.0,8760000.0,5555.33,1175.18,930.01,22752.0,-35908.0,2065.61,2.126
2017-01-23,38060.0,37200.0,38060.0,37000.0,8500000.0,5552.94,1175.36,923.77,689.0,8109.0,2065.99,2.126
2017-01-24,38160.0,38120.0,38580.0,37880.0,9730000.0,5600.96,1163.23,942.41,24778.0,-22336.0,2065.76,2.103
2017-01-25,39400.0,38340.0,39400.0,38320.0,13140000.0,5656.34,1170.23,956.06,-33118.0,40486.0,2066.94,2.134
2017-01-26,39900.0,39420.0,40000.0,39420.0,12900000.0,5655.18,1163.11,950.32,-33561.0,18446.0,2083.59,2.191
2017-01-31,39460.0,39900.0,39900.0,39460.0,14170000.0,5614.79,1170.71,944.28,16427.0,-46513.0,2067.57,2.153
2017-02-01,39120.0,39540.0,39660.0,39040.0,13000000.0,5642.65,1151.65,960.11,-3693.0,-28495.0,2080.48,2.174
2017-02-02,39360.0,39600.0,39660.0,39200.0,11890000.0,5636.2,1153.71,959.08,-20041.0,-684.0,2071.01,2.155
2017-02-03,39460.0,39400.0,39500.0,39180.0,8470000.0,5666.77,1144.1,964.02,-6802.0,-12256.0,2073.16,2.185
2017-02-06,39560.0,39580.0,39660.0,39140.0,8820000.0,5663.55,1138.77,967.39,-1430.0,-17893.0,2077.66,2.154
2017-02-07,38820.0,39560.0,39580.0,38760.0,12170000.0,5674.22,1134.6,970.59,13470.0,-48053.0,2075.21,2.136
2017-02-08,38400.0,38740.0,38780.0,38200.0,12870000.0,5682.45,1143.39,972.14,26840.0,-67878.0,2065.08,2.131
2017-02-09,38400.0,38780.0,38840.0,38220.0,13160000.0,5715.18,1145.2,963.81,-24845.0,-8106.0,2065.88,2.124
2017-02-10,38360.0,38400.0,38760.0,38300.0,10720000.0,5734.13,1151.03,963.05,7321.0,-24316.0,2075.08,2.15
2017-02-13,37960.0,37740.0,38060.0,37720.0,10390000.0,5763.96,1146.59,965.7,18476.0,-37324.0,2078.65,2.151
2017-02-14,37580.0,37960.0,38260.0,37320.0,13040000.0,5782.57,1149.71,962.63,17311.0,-38769.0,2074.57,2.135
2017-02-15,37720.0,37080.0,37960.0,37080.0,13880000.0,5819.44,1138.89,970.54,-17832.0,-11156.0,2083.86,2.151
2017-02-16,38020.0,37800.0,38360.0,37780.0,10220000.0,5814.9,1135.28,971.24,-41326.0,33422.0,2081.84,2.144
2017-02-17,37860.0,37560.0,38040.0,37280.0,15080000.0,5838.58,1141.99,976.8,11053.0,-18406.0,2080.58,2.136
2017-02-21,38940.0,38540.0,39560.0,38420.0,10480000.0,5865.95,1145.38,990.44,12059.0,-9451.0,2102.93,2.2030000000000003
2017-02-22,39300.0,39000.0,39340.0,38980.0,8530000.0,5860.63,1142.89,990.07,-43927.0,29108.0,2106.61,2.246
2017-02-23,39180.0,39020.0,39440.0,39020.0,10030000.0,5835.51,1138.48,973.87,-4549.0,-15615.0,2107.63,2.202
2017-02-24,38220.0,38960.0,39100.0,38060.0,8790000.0,5845.31,1132.59,973.44,4657.0,-46400.0,2094.12,2.175
2017-02-27,38060.0,38020.0,38140.0,37700.0,8740000.0,5861.9,1130.51,982.4,30235.0,-53870.0,2085.52,2.17
2017-02-28,38440.0,38060.0,38760.0,37960.0,15000000.0,5825.44,1135.06,969.38,-21589.0,1705.0,2091.64,2.162
2017-03-02,39720.0,38420.0,39860.0,38420.0,20810000.0,5861.22,1140.23,974.33,-115342.0,162515.0,2102.65,2.225
2017-03-03,39620.0,39340.0,39720.0,39160.0,12690000.0,5870.75,1150.71,973.97,-15898.0,5021.0,2078.75,2.2319999999999998
2017-03-06,40080.0,39220.0,40220.0,39220.0,12200000.0,5849.18,1152.41,974.18,-52897.0,68706.0,2081.36,2.262
2017-03-07,40200.0,39800.0,40320.0,39800.0,10540000.0,5833.93,1155.15,976.85,10917.0,-19544.0,2094.05,2.313
2017-03-08,40200.0,40200.0,40620.0,40140.0,10840000.0,5837.55,1151.08,979.0,-54996.0,33804.0,2095.41,2.302
2017-03-09,40200.0,40200.0,40300.0,40020.0,11410000.0,5838.81,1154.8,980.48,-73644.0,53869.0,2091.06,2.3169999999999997
2017-03-10,40180.0,39960.0,40420.0,39860.0,10120000.0,5861.73,1160.09,991.93,-26887.0,-4517.0,2097.35,2.319
2017-03-13,40600.0,40040.0,40980.0,40040.0,7410000.0,5875.78,1149.12,999.39,-17299.0,3788.0,2117.59,2.2969999999999997
2017-03-14,41360.0,40620.0,41540.0,40500.0,11320000.0,5856.82,1147.59,996.33,-43675.0,26532.0,2133.78,2.29
2017-03-15,41400.0,40800.0,41440.0,40800.0,8300000.000000001,5900.05,1149.97,1004.65,7438.0,-45466.0,2133.0,2.2680000000000002
2017-03-16,41840.0,41800.0,42180.0,41540.0,9810000.0,5900.76,1128.62,1002.81,5866.0,-28096.0,2150.08,2.175
2017-03-17,42400.0,41800.0,42500.0,41720.0,11340000.0,5901.0,1128.82,1004.6,-11605.0,-15594.0,2164.58,2.178
2017-03-20,41900.0,42000.0,42120.0,41740.0,9920000.0,5901.53,1129.05,1012.29,21570.0,-60120.0,2157.01,2.186
2017-03-21,42560.0,41780.0,42680.0,41760.0,11010000.0,5793.82,1114.51,988.42,-27208.0,7298.0,2178.38,2.188
2017-03-22,42460.0,41600.0,42460.0,41580.0,15240000.0,5821.64,1123.03,999.34,24575.0,-65071.0,2168.3,2.1519999999999997
2017-03-23,41800.0,42200.0,42360.0,41700.0,14990000.0,5817.69,1117.28,996.85,-6644.0,-47827.0,2172.72,2.15
2017-03-24,41500.0,41600.0,41980.0,41080.0,12650000.0,5828.74,1122.68,1004.35,14875.0,-49513.0,2168.95,2.175
2017-03-27,41200.0,41200.0,41880.0,41180.0,9570000.0,5840.37,1117.14,1005.95,-3409.0,-28082.0,2155.66,2.149
2017-03-28,41480.0,41560.0,41840.0,41380.0,8140000.000000001,5875.14,1111.32,1008.97,-10633.0,-17358.0,2163.31,2.161
2017-03-29,41780.0,41740.0,41960.0,41580.0,10080000.0,5897.55,1116.41,1006.49,7183.0,-35469.0,2166.98,2.1590000000000003
2017-03-30,41980.0,41880.0,42440.0,41880.0,8090000.0,5914.34,1111.47,1011.81,-27341.0,-1490.0,2164.64,2.184
2017-03-31,41200.0,41820.0,42020.0,41200.0,9740000.0,5911.74,1118.6,1011.4,-547.0,-49053.0,2160.23,2.1719999999999997
2017-04-03,41440.0,41400.0,41720.0,41300.0,7790000.0,5894.68,1116.9,1005.8,13850.0,-37485.0,2167.51,2.178
2017-04-04,42080.0,41600.0,42180.0,41520.0,10120000.0,5898.61,1117.28,1000.48,-18839.0,16022.0,2161.1,2.1390000000000002
2017-04-05,42140.0,41900.0,42240.0,41700.0,8750000.0,5864.48,1125.1,993.53,-12345.0,-9209.0,2160.85,2.141
2017-04-06,41840.0,42000.0,42080.0,41600.0,7780000.0,5878.95,1128.28,994.69,-14454.0,-19383.0,2152.75,2.182
2017-04-07,41600.0,41800.0,41820.0,41160.0,8320000.0,5877.81,1131.3,999.35,932.0,-39112.0,2151.73,2.19
2017-04-10,41940.0,41940.0,41940.0,41500.0,6070000.0,5880.93,1137.92,991.62,3809.0,-11175.0,2133.32,2.253
2017-04-11,41600.0,41940.0,41940.0,41580.0,5370000.0,5866.77,1143.47,983.34,25625.0,-22735.0,2123.85,2.204
2017-04-12,41900.0,41860.0,41940.0,41700.0,6770000.0,5836.16,1145.63,966.55,-7375.0,15895.0,2128.91,2.205
2017-04-13,42420.0,41660.0,42460.0,41660.0,8480000.0,5805.15,1134.95,960.01,37651.0,-9829.0,2148.61,2.1719999999999997
2017-04-17,41560.0,42000.0,42080.0,41520.0,4200000.0,5856.79,1136.34,972.56,11018.0,-41152.0,2145.76,2.17
2017-04-18,41500.0,41680.0,41820.0,41280.0,6350000.0,5849.47,1133.01,976.67,-7030.0,-1741.0,2148.46,2.1719999999999997
2017-04-19,40900.0,41300.0,41420.0,40900.0,10140000.0,5863.03,1142.64,982.05,18405.0,-48606.0,2138.4,2.142
2017-04-20,40280.0,40580.0,40800.0,40080.0,19560000.0,5916.78,1143.69,997.55,58703.0,-124279.0,2149.15,2.145
2017-04-21,40760.0,40480.0,41400.0,40480.0,12160000.0,5910.52,1138.11,992.94,-1348.0,6657.0,2165.04,2.165
2017-04-24,41240.0,41260.0,41260.0,40920.0,7010000.0,5983.82,1134.71,1007.8,6967.0,911.0,2173.74,2.205
2017-04-25,42700.0,41460.0,42740.0,41320.0,14250000.0,6025.49,1134.38,1017.81,-69553.0,140536.0,2196.85,2.194
2017-04-26,42800.0,42700.0,42800.0,42520.0,10630000.0,6025.23,1128.23,1009.16,28909.0,-21618.0,2207.84,2.208
2017-04-27,43840.0,42700.0,44520.0,41960.0,21480000.0,6048.94,1133.04,1023.29,3164.0,25611.0,2209.46,2.1959999999999997
2017-04-28,44620.0,45780.0,45800.0,44520.0,21470000.0,6047.61,1131.65,1005.53,-68460.0,46704.0,2205.44,2.2
2017-05-02,44900.0,45500.0,45500.0,44760.0,14030000.0,6095.37,1137.6,1004.62,-13206.0,-23814.0,2219.67,2.24
2017-05-04,45520.0,45700.0,45700.0,44860.0,11280000.0,6075.34,1133.95,1006.83,-70771.0,41336.0,2241.24,2.21
2017-05-08,47020.0,45520.0,47020.0,45340.0,16629999.999999998,6102.66,1135.15,1007.16,-44748.0,38909.0,2292.76,2.245
2017-05-10,45600.0,46160.0,47220.0,45600.0,22630000.0,6129.14,1139.15,1038.92,47714.0,-102755.0,2270.12,2.2969999999999997
2017-05-11,45500.0,45420.0,46180.0,45220.0,20430000.0,6115.96,1132.06,1042.43,52400.0,-95608.0,2296.37,2.306
2017-05-12,45820.0,45760.0,46160.0,45660.0,9000000.0,6121.23,1124.41,1045.24,-11019.0,5471.0,2286.02,2.287
2017-05-15,46100.0,45620.0,46280.0,45620.0,8000000.0,6149.67,1123.37,1061.05,-10330.0,7438.0,2290.65,2.2969999999999997
2017-05-16,46380.0,46660.0,46800.0,46100.0,8650000.0,6169.87,1118.11,1076.85,-3038.0,-11824.0,2295.33,2.298
2017-05-17,46340.0,46120.0,46640.0,46100.0,7410000.0,6011.24,1116.07,1029.83,-29745.0,3893.0,2293.08,2.254
2017-05-18,45940.0,45740.0,46000.0,45540.0,10770000.0,6055.13,1123.06,1049.29,-38598.0,4824.0,2286.82,2.255
2017-05-19,44720.0,45640.0,45780.0,44720.0,15720000.0,6083.7,1129.19,1060.77,-51933.0,-72668.0,2288.48,2.247
2017-05-22,45100.0,45040.0,45380.0,44760.0,17620000.0,6133.62,1118.15,1072.3,-118253.0,51980.0,2304.03,2.27
2017-05-23,44920.0,45400.0,45580.0,44900.0,12570000.0,6138.71,1116.03,1067.94,5113.0,-33662.0,2311.74,2.255
2017-05-24,44880.0,44860.0,45300.0,44800.0,8600000.0,6163.02,1125.46,1074.85,-29020.0,-2086.0,2317.34,2.269
2017-05-25,45680.0,45160.0,45680.0,44800.0,12950000.0,6205.26,1119.23,1080.75,-26174.0,30636.0,2342.93,2.259
2017-05-26,46080.0,45600.0,46460.0,45540.0,13060000.0,6210.19,1120.36,1084.85,-15931.0,14139.0,2355.3,2.237
2017-05-30,44640.0,45520.0,45660.0,44480.0,12420000.0,6203.19,1122.06,1091.45,-71448.0,-18563.0,2343.68,2.2230000000000003
2017-05-31,44700.0,44580.0,45020.0,44400.0,18390000.0,6198.52,1124.49,1091.42,36426.0,-83904.0,2347.38,2.222
2017-06-01,44680.0,44860.0,44900.0,44400.0,9740000.0,6246.83,1119.65,1092.55,-27511.0,2744.0,2344.61,2.2119999999999997
2017-06-02,45960.0,45060.0,45960.0,45000.0,12400000.0,6305.8,1122.13,1103.4,-46734.0,102605.0,2371.72,2.209
2017-06-05,45940.0,46040.0,46360.0,45720.0,7560000.0,6295.68,1118.35,1106.22,-35819.0,38583.0,2368.62,2.177
2017-06-07,45300.0,46500.0,46500.0,45240.0,12190000.0,6297.38,1118.07,1118.3,-20080.0,-15077.0,2360.14,2.16
2017-06-08,45160.0,45000.0,45580.0,45000.0,13950000.0,6321.76,1124.29,1138.25,-31181.0,-11455.0,2363.57,2.173
2017-06-09,46100.0,45680.0,46440.0,45600.0,11730000.0,6207.92,1121.95,1090.05,1649.0,41820.0,2381.69,2.165
2017-06-12,45380.0,45420.0,45600.0,45140.0,10900000.0,6175.47,1125.36,1084.44,-56623.0,-3758.0,2357.87,2.224
2017-06-13,45400.0,45140.0,45620.0,45140.0,8620000.0,6220.37,1130.97,1091.35,19201.0,-45610.0,2374.7,2.177
2017-06-14,45360.0,45800.0,46060.0,45240.0,9740000.0,6194.89,1127.73,1079.82,-18669.0,7084.0,2372.64,2.174
2017-06-15,45680.0,45680.0,45920.0,45180.0,9150000.0,6165.5,1119.93,1070.76,-57474.0,51017.0,2361.65,2.123
2017-06-16,45580.0,45500.0,45940.0,45460.0,15120000.0,6151.76,1130.84,1067.23,40629.0,-47283.0,2361.83,2.1519999999999997
2017-06-19,46560.0,45580.0,46560.0,45560.0,10640000.0,6239.01,1132.56,1087.92,-6314.0,54468.0,2370.9,2.158
2017-06-20,48140.0,47240.0,48140.0,47220.0,14840000.0,6188.03,1136.78,1074.88,-78092.0,133159.0,2369.23,2.142
2017-06-21,47480.0,47740.0,48120.0,47480.0,9650000.0,6233.95,1141.93,1087.42,-17297.0,-15512.0,2357.53,2.1390000000000002
2017-06-22,47960.0,47960.0,48080.0,47720.0,8920000.0,6236.69,1143.32,1084.96,-10008.0,-6665.0,2370.37,2.135
2017-06-23,47620.0,47600.0,47780.0,47420.0,8630000.0,6265.25,1139.31,1088.48,2603.0,-40280.0,2378.6,2.129
2017-06-26,48280.0,47520.0,48360.0,47520.0,8060000.000000001,6247.15,1134.65,1077.92,-12312.0,-1798.0,2388.66,2.125
2017-06-27,48300.0,48220.0,48400.0,47900.0,9380000.0,6146.62,1133.52,1048.66,-39330.0,6811.0,2391.95,2.119
2017-06-28,47700.0,47600.0,48000.0,47560.0,9450000.0,6234.41,1140.55,1067.18,110.0,-37340.0,2382.56,2.178
2017-06-29,47940.0,48040.0,48320.0,47940.0,7990000.0,6144.35,1138.93,1040.42,-4156.0,-4433.0,2395.66,2.184
2017-06-30,47540.0,47500.0,47620.0,47100.0,11750000.0,6140.42,1147.3,1034.91,-35512.0,-8294.0,2391.79,2.214
2017-07-03,47220.0,47500.0,47780.0,47120.0,6800000.0,6110.06,1145.61,1020.51,-21323.0,-16445.0,2394.48,2.235
2017-07-05,47580.0,46820.0,47680.0,46780.0,9770000.0,6150.85,1150.73,1041.78,-773.0,-23936.0,2388.35,2.278
2017-07-06,48060.0,48000.0,48100.0,47720.0,10550000.0,6089.46,1153.34,1037.05,-36612.0,27857.0,2387.81,2.281
2017-07-07,47860.0,47740.0,48120.0,47620.0,8039999.999999999,6153.08,1157.25,1054.9,17756.0,-30672.0,2379.87,2.327
2017-07-10,48660.0,48500.0,48900.0,48320.0,10600000.0,6176.39,1153.81,1067.1,5313.0,15531.0,2382.1,2.293
2017-07-11,49000.0,48640.0,49000.0,48280.0,9590000.0,6193.31,1149.58,1075.42,-2977.0,-5362.0,2396.0,2.278
2017-07-12,49880.0,49000.0,50000.0,48840.0,9470000.0,6261.17,1149.17,1092.86,-41683.0,33950.0,2391.77,2.2680000000000002
2017-07-13,50560.0,50080.0,50940.0,50040.0,15630000.0,6274.44,1138.31,1090.13,-26577.0,9383.0,2409.49,2.234
2017-07-14,50480.0,51000.0,51080.0,50420.0,7980000.0,6312.47,1137.86,1104.32,-4306.0,-13429.0,2414.63,2.252
2017-07-17,50640.0,50900.0,51020.0,50520.0,7860000.0,6314.43,1129.01,1099.55,-948.0,-13383.0,2425.1,2.275
2017-07-18,50840.0,50420.0,50880.0,50360.0,6660000.0,6344.31,1128.39,1103.35,7491.0,-18564.0,2426.04,2.25
2017-07-19,50740.0,50620.0,50820.0,50000.0,11160000.0,6385.04,1125.3,1113.18,4830.0,-23821.0,2429.94,2.259
2017-07-20,51200.0,50760.0,51320.0,50560.0,8350000.0,6390.0,1124.59,1116.62,671.0,-6848.0,2441.84,2.2359999999999998
2017-07-21,51080.0,50860.0,51160.0,50520.0,8430000.0,6387.75,1121.24,1107.54,3022.0,-25419.0,2450.06,2.218
2017-07-24,50860.0,50700.0,51000.0,50620.0,7090000.0,6410.81,1118.9,1103.01,22039.0,-40462.0,2451.53,2.22
2017-07-25,50000.0,50500.0,50760.0,49940.0,10130000.0,6412.17,1115.4,1102.59,16732.0,-53004.0,2439.9,2.2030000000000003
2017-07-26,49840.0,49600.0,50020.0,49300.0,10930000.0,6422.75,1120.01,1115.35,42406.0,-55738.0,2434.51,2.249
2017-07-27,49800.0,50000.0,50640.0,49560.0,11430000.0,6382.19,1112.6,1097.27,37558.0,-77405.0,2443.24,2.213
2017-07-28,47760.0,49800.0,49800.0,47380.0,25540000.0,6374.68,1117.36,1092.99,9859.0,-130340.0,2400.99,2.234
2017-07-31,48200.0,47420.0,48240.0,46920.0,12650000.0,6348.12,1124.3,1085.15,36901.0,-47285.0,2402.71,2.225
2017-08-01,48600.0,48000.0,48840.0,47540.0,11220000.0,6362.94,1119.4,1091.13,-28493.0,1818.0,2422.96,2.258
2017-08-02,49000.0,49200.0,49340.0,48600.0,7590000.0,6362.65,1121.54,1083.96,-16126.0,10447.0,2427.63,2.244
2017-08-03,47780.0,49000.0,49000.0,47120.0,15510000.0,6340.34,1122.97,1078.8,-14230.0,-36047.0,2386.85,2.249
2017-08-04,47700.0,48160.0,48180.0,47500.0,8359999.999999999,6351.56,1128.95,1079.45,-7213.0,-5927.0,2395.45,2.249
2017-08-07,47580.0,47500.0,48080.0,47440.0,7120000.0,6383.77,1128.65,1098.25,-20995.0,6094.0,2398.75,2.28
2017-08-08,47720.0,47980.0,48260.0,47480.0,7930000.0,6370.46,1127.15,1093.77,-14442.0,-7380.0,2394.73,2.318
2017-08-09,46280.0,47400.0,47400.0,46240.0,14530000.0,6352.33,1128.99,1090.49,52858.0,-94277.0,2368.39,2.339
2017-08-10,45900.0,46200.0,46320.0,45460.0,22830000.0,6216.87,1139.4,1060.02,63861.0,-101413.0,2359.47,2.3280000000000003
2017-08-11,44620.0,45120.0,45300.0,44220.0,24820000.0,6256.56,1144.17,1066.22,117741.0,-169175.0,2319.71,2.303
2017-08-14,45000.0,45120.0,45400.0,44720.0,18780000.0,6340.23,1142.9,1093.74,77312.0,-121855.0,2334.22,2.3
2017-08-16,46200.0,46220.0,46380.0,46000.0,21880000.0,6345.11,1135.93,1098.07,44554.0,-53449.0,2348.26,2.334
2017-08-17,47040.0,46960.0,47300.0,46740.0,12110000.0,6221.91,1135.6,1069.7,-6314.0,11812.0,2361.67,2.32
2017-08-18,46900.0,46760.0,47240.0,46240.0,10000000.0,6216.53,1142.18,1071.89,2845.0,-8995.0,2358.37,2.312
2017-08-21,46840.0,47240.0,47240.0,46580.0,4900000.0,6213.13,1139.75,1064.52,804.0,-12305.0,2355.0,2.301
2017-08-22,47000.0,46820.0,47160.0,46700.0,6480000.0,6297.48,1138.71,1081.64,18086.0,-20479.0,2365.33,2.3040000000000003
2017-08-23,47480.0,47780.0,47780.0,47180.0,7680000.0,6278.41,1132.38,1086.41,-36227.0,34011.0,2366.4,2.302
2017-08-24,47520.0,47520.0,47660.0,47340.0,8490000.0,6271.33,1127.57,1085.93,11150.0,-17459.0,2375.84,2.287
2017-08-25,47020.0,47880.0,47880.0,46720.0,10800000.0,6265.64,1128.23,1080.5,6201.0,-19435.0,2378.51,2.253
2017-08-28,46100.0,47020.0,47240.0,45960.0,9960000.0,6283.02,1121.9,1082.62,40.0,-13809.0,2370.3,2.253
2017-08-29,46080.0,45640.0,46080.0,45160.0,12590000.0,6301.89,1118.47,1084.86,-170.0,-28118.0,2364.74,2.262
2017-08-30,46200.0,46380.0,46400.0,45960.0,7240000.0,6368.31,1124.51,1103.69,6406.0,-19683.0,2372.29,2.244
2017-08-31,46320.0,46220.0,46640.0,46000.0,10080000.0,6428.66,1124.18,1114.31,-15293.0,4255.0,2363.19,2.261
2017-09-01,46480.0,46460.0,46640.0,46300.0,9260000.0,6435.33,1124.86,1119.34,-26519.0,23986.0,2357.69,2.27
2017-09-05,46760.0,46240.0,46900.0,45960.0,9680000.0,6375.57,1133.39,1103.63,28990.0,-25918.0,2326.62,2.3080000000000003
2017-09-06,47000.0,46760.0,47180.0,46700.0,10270000.0,6393.31,1132.52,1105.76,47625.0,-47006.0,2319.82,2.28
2017-09-07,48120.0,47000.0,48220.0,47000.0,9640000.0,6397.87,1132.86,1107.34,32497.0,-6050.0,2346.19,2.274
2017-09-08,49080.0,48700.0,49180.0,48580.0,10840000.0,6360.19,1127.89,1093.49,12290.0,7049.0,2343.72,2.24
